Oak Run,40.9649,-90.1304,
Rutland,40.9838,-89.0413,308
Sumner,38.7197,-87.8726,3160
Darmstadt,38.3190,-89.7288,
Colp,37.8074,-89.0787,221
Northbrook,42.1292,-87.8353,33400
Saint David,40.4920,-90.0519,542
Salem,38.6278,-88.9578,7954
Greenwood,42.3915,-88.3894,248
Palmyra,39.4345,-89.9959,667
Shannon,42.1524,-89.7402,704
Bismarck,40.2594,-87.6113,551
Oakley,39.8761,-88.8059,
Pulaski,37.2163,-89.2078,184
Rochelle,41.9198,-89.0634,10849
Viola,41.2053,-90.5863,899
Woodridge,41.7369,-88.0408,33598
Elliott,40.4663,-88.2767,273
Oak Lawn,41.7139,-87.7528,56087
Steger,41.4722,-87.6183,9411
Dongola,37.3599,-89.1654,693
New Douglas,38.9697,-89.6663,310
Witt,39.2545,-89.3492,858
Vermont,40.2959,-90.4291,645
Mapleton,40.5731,-89.7245,273
White Heath,40.0869,-88.5115,
Raleigh,37.8262,-88.5304,338
Pearl City,42.2662,-89.8273,793
Oswego,41.6834,-88.3372,34833
Mazon,41.2418,-88.4233,971
Lanark,42.1019,-89.8328,1354
Mount Olive,39.0726,-89.7277,1974
New Canton,39.6374,-91.0982,347
Roanoke,40.7969,-89.2022,2019
Albany,41.7861,-90.2166,879
Mount Sterling,39.9854,-90.7641,3879
Rockwood,37.8406,-89.6969,39
Bourbon,39.7456,-88.3789,
Capron,42.3986,-88.7393,1355
Pistakee Highlands,42.4028,-88.2117,
Wilmette,42.0770,-87.7282,27418
Timewell,40.0078,-90.8737,
Champaign,40.1144,-88.2735,156794
Christopher,37.9711,-89.0530,4137
Berkeley,41.8891,-87.9114,5130
Marine,38.7871,-89.7782,925
Muddy,37.7655,-88.5138,65
Belknap,37.3224,-88.9405,104
Keeneyville,41.9675,-88.1203,
University Park,41.4460,-87.7154,7006
East Hazel Crest,41.5758,-87.6502,1527
Alpha,41.1917,-90.3806,646
East Carondelet,38.5386,-90.2400,474
Harlem,42.3403,-89.0179,
Campton Hills,41.9498,-88.4167,11282
Bradley,41.1643,-87.8451,15344
Colona,41.4676,-90.3445,5133
Dakota,42.3875,-89.5268,474
Herrick,39.2196,-88.9848,431
Lake Petersburg,39.9832,-89.8655,
Assumption,39.5178,-89.0485,1093
Langleyville,39.5611,-89.3602,
Muncie,40.1161,-87.8430,138
Port Byron,41.6166,-90.3273,1639
Glen Ellyn,41.8669,-88.0630,28045
Kaskaskia,37.9213,-89.9164,13
Odin,38.6159,-89.0541,1032
Goodwine,40.5673,-87.7845,
Washington Park,38.6285,-90.0928,3933
Sciota,40.5625,-90.7479,58
Hennepin,41.2590,-89.3222,707
Farmer City,40.2480,-88.6426,1977
Davis,42.4216,-89.4153,635
Shobonier,38.8695,-89.0887,
Alvin,40.3084,-87.6084,
Olympia Fields,41.5170,-87.6924,4884
Winnetka,42.1064,-87.7421,12480
Elizabethtown,37.4499,-88.3051,284
Gillespie,39.1258,-89.8173,5089
Murphysboro,37.7679,-89.3321,9173
Carthage,40.4143,-91.1277,2461
Urbana,40.1106,-88.1972,41989
Hindsboro,39.6850,-88.1348,303
Perry,39.7823,-90.7470,387
Arcola,39.6834,-88.3012,2840
Johnston City,37.8213,-88.9286,3530
Elmwood Park,41.9225,-87.8163,24537
Boulder,38.6967,-89.2256,
Findlay,39.5223,-88.7546,644
Lake Villa,42.4184,-88.0836,8716
Walshville,39.0689,-89.6189,63
Como,41.7662,-89.7657,
Grand Chain,37.2517,-89.0234,
Latham Park,42.3684,-89.0629,
Kankakee,41.1020,-87.8643,78001
Franklin,39.6213,-90.0478,582
Ashton,41.8682,-89.2224,907
Mark,41.2624,-89.2553,537
Cherry Valley,42.2220,-88.9717,3078
McNabb,41.1774,-89.2097,264
Patoka,38.7540,-89.0959,563
Hometown,41.7312,-87.7311,4274
Ohlman,39.3434,-89.2192,128
Parnell,40.2231,-88.7206,
Florence,39.6286,-90.6106,38
Opdyke,38.2583,-88.7898,
Batchtown,39.0332,-90.6534,202
Eldorado,37.8113,-88.4416,4429
Hampshire,42.1112,-88.5120,5270
Altamont,39.0571,-88.7475,2280
Huey,38.6053,-89.2900,162
Manhattan,41.4274,-87.9802,7776
Versailles,39.8842,-90.6587,461
East Dubuque,42.4890,-90.6279,1606
Coal Valley,41.4417,-90.4475,3775
Twin Grove,40.4857,-89.0993,
Burr Ridge,41.7485,-87.9198,10818
Tamaroa,38.1364,-89.2293,604
Lily Lake,41.9517,-88.4742,1041
Lincolnwood,42.0054,-87.7329,12483
Holiday Shores,38.9226,-89.9360,
Wauconda,42.2748,-88.1359,13737
Stanford,40.4316,-89.2206,586
Preston Heights,41.4943,-88.0756,
Riverdale,41.6441,-87.6366,13352
Simpson,37.4673,-88.7556,60
Limestone,41.1332,-87.9602,1541
Midland City,40.1453,-89.1337,
Robinson,39.0089,-87.7330,7628
Addieville,38.3913,-89.4868,242
Crete,41.4397,-87.6231,8165
Shabbona,41.7654,-88.8848,920
Oakland,39.6576,-88.0273,868
Warsaw,40.3509,-91.4277,1508
South Wilmington,41.1744,-88.2813,652
Saint Jacob,38.7197,-89.7678,1230
Channel Lake,42.4830,-88.1491,
Bluffside,38.4839,-90.1548,
Bureau,41.2892,-89.3665,
Crestwood,41.6454,-87.7396,10846
McCullom Lake,42.3687,-88.2967,1014
Prairie Grove,42.2771,-88.2697,1870
Genoa,42.0929,-88.6966,6446
La Moille,41.5301,-89.2833,691
Lakewood Shores,41.2713,-88.1361,
London Mills,40.7106,-90.2660,379
Calvin,38.2081,-88.0186,
Harristown,39.8430,-89.0615,1307
Chesterfield,39.2566,-90.0668,179
Triumph,41.4995,-89.0220,
Morrisonville,39.4217,-89.4590,1016
Dennison,39.4609,-87.5978,
Iola,38.8340,-88.6279,135
Tallula,39.9457,-89.9365,473
Bartonville,40.6397,-89.6608,6250
Fairview Heights,38.5974,-90.0053,16588
Gilman,40.7632,-87.9972,2823
Winchester,39.6298,-90.4560,1480
Bellflower,40.3407,-88.5258,349
Crystal Lawns,41.5685,-88.1638,
New Hartford,39.5756,-90.9101,
Tunnel Hill,37.5237,-88.8387,
Zion,42.4598,-87.8509,23952
Bellmont,38.3830,-87.9106,268
Hammond,39.7994,-88.5923,485
Thawville,40.6734,-88.1134,253
Cowden,39.2494,-88.8594,580
Brownstown,38.9943,-88.9553,739
West Salem,38.5197,-88.0090,866
North Glen Ellyn,41.8920,-88.0631,
Venedy,38.3966,-89.6458,133
Old Ripley,38.8927,-89.5721,101
Eastwood Manor,42.3456,-88.2412,
Grandview,39.8175,-89.6181,1405
Energy,37.7741,-89.0246,1130
Tiskilwa,41.2927,-89.5085,778
Del Mar Woods,42.2000,-87.8551,
Strasburg,39.3497,-88.6212,442
Sublette,41.6437,-89.2311,426
Franklin Grove,41.8408,-89.3006,957
South Pekin,40.4959,-89.6525,1104
Magnolia,41.1140,-89.1958,249
Sauget,38.5864,-90.1633,149
Gages Lake,42.3519,-87.9828,
Creal Springs,37.6198,-88.8375,535
Fox River Grove,42.1955,-88.2146,4658
Grand Detour,41.9011,-89.4137,
Shorewood,41.5175,-88.2149,17249
Lena,42.3784,-89.8213,2457
Calumet City,41.6133,-87.5502,36633
Millburn,42.4259,-88.0040,
Belle Prairie City,38.2234,-88.5557,52
Boody,39.7654,-89.0473,
Chatsworth,40.7291,-88.2977,1128
Glencoe,42.1347,-87.7641,8900
Marquette Heights,40.6183,-89.6049,2688
Wheaton,41.8561,-88.1083,53373
Long Point,41.0055,-88.8929,215
Savanna,42.0904,-90.1396,3125
Albion,38.3767,-88.0581,1918
Hinckley,41.7714,-88.6397,2048
Balcom,37.4131,-89.2062,
Imbs,38.5237,-90.1354,
Amboy,41.7290,-89.3679,2344
Elvaston,40.3954,-91.2493,156
New Grand Chain,37.2552,-89.0165,189
North Park,42.3428,-89.0521,
Freeman Spur,37.8611,-88.9993,286
De Land,40.1217,-88.6432,430
Annapolis,39.1454,-87.8159,
Poplar Grove,42.3516,-88.8353,5093
Hecker,38.3054,-89.9934,478
Utica,41.3406,-89.0101,
Wedron,41.4361,-88.7734,
Ivesdale,39.9456,-88.4569,259
West York,39.1689,-87.6730,
Villa Park,41.8864,-87.9779,21836
Williamson,38.9873,-89.7644,220
Eldred,39.2863,-90.5540,189
Clayton,40.0302,-90.9581,735
Ridgway,37.7978,-88.2603,790
Holiday Hills,42.2979,-88.2298,582
Philo,40.0033,-88.1563,1434
Ringwood,42.3974,-88.3032,820
Maunie,38.0354,-88.0457,133
Alexis,41.0629,-90.5555,794
Summerfield,38.5956,-89.7500,403
Schram City,39.1632,-89.4609,557
Wheeling,42.1308,-87.9239,38562
Hooppole,41.5216,-89.9140,197
Fairmont,41.5613,-88.0587,
Bethalto,38.9016,-90.0472,9327
Kings,42.0042,-89.1059,
Wilson,42.3722,-88.1398,
Symerton,41.3280,-88.0541,89
Ursa,40.0741,-91.3725,610
North Riverside,41.8461,-87.8263,6564
Esmond,42.0336,-88.9357,
Ashley,38.3289,-89.1892,496
Topeka,40.3304,-89.9306,71
Woodworth,40.6598,-87.8459,
Kewanee,41.2399,-89.9259,12416
Prairie du Rocher,38.0817,-90.0975,564
Bedford Park,41.7669,-87.7915,590
Lovington,39.7144,-88.6318,1069
Gard,38.8623,-89.9601,
Illinois City,41.3975,-90.8996,
Franklin Park,41.9361,-87.8794,18012
Cerro Gordo,39.8896,-88.7348,1339
Highwood,42.2060,-87.8128,5325
Liberty,39.8838,-91.1084,503
Chesterville,39.7034,-88.3912,
Junction,37.7233,-88.2386,117
Claremont,38.7176,-87.9729,170
Knollwood,42.2846,-87.8793,
Glasford,40.5726,-89.8131,981
Vera,39.0342,-89.1131,
Bulpitt,39.5919,-89.4258,206
Bartelso,38.5373,-89.4674,604
East Peoria,40.6739,-89.5421,22739
Foosland,40.3611,-88.4291,100
Coulterville,38.1850,-89.6046,902
Wilton Center,41.3514,-87.9598,
Saint Francisville,38.5919,-87.6474,643
Trout Valley,42.1978,-88.2537,524
Buffalo,39.8499,-89.4089,485
Lake Summerset,42.4521,-89.3984,
Chebanse,41.0059,-87.9098,994
Brownfield,37.3456,-88.6070,
Dayton,41.3856,-88.7958,
Gilberts,42.1096,-88.3716,8073
Bluford,38.3256,-88.7355,670
Wadsworth,42.4441,-87.9199,3707
Allenville,39.5587,-88.5389,141
Crest Hill,41.5724,-88.1128,21175
Haldane,42.0625,-89.5740,
Davis Junction,42.1144,-89.0898,2546
Gibson City,40.4665,-88.3790,3508
Winfield,41.8776,-88.1505,9685
Delavan,40.3711,-89.5458,1621
Meadowbrook,38.8984,-90.0068,
Reevesville,37.3431,-88.7198,
Hutsonville,39.1086,-87.6607,538
Mill Creek,37.3410,-89.2535,64
Lincoln,40.1507,-89.3720,17360
Borton,39.6559,-87.9339,
Blue Island,41.6578,-87.6812,23361
Xenia,38.6372,-88.6375,375
Saint Anne,41.0233,-87.7184,1193
Tremont,40.5249,-89.4906,2141
Flat Rock,38.9037,-87.6733,315
Hastings,41.6811,-87.9717,
Swanwick,38.1698,-89.5362,
Glendale Heights,41.9196,-88.0784,34058
Auburn,39.5765,-89.7441,4376
Catlin,40.0675,-87.7081,1968
Brimfield,40.8383,-89.8836,842
Lawndale,40.2181,-89.2826,
New Boston,41.1697,-91.0000,651
Sun River Terrace,41.1254,-87.7337,504
Dieterich,39.0602,-88.3819,607
Maple Park,41.9086,-88.6063,1325
Patterson,39.4806,-90.4829,
Alton,38.9033,-90.1523,80462
Winnebago,42.2671,-89.2338,2989
Matherville,41.2596,-90.6055,672
Tennessee,40.4112,-90.8361,109
Manlius,41.4553,-89.6685,340
La Grange Park,41.8308,-87.8723,13433
Nokomis,39.3001,-89.2852,3183
Decatur,39.8556,-88.9337,88997
Sheridan,41.5285,-88.6789,2712
Worden,38.9314,-89.8404,1030
Aroma Park,41.0789,-87.8010,701
Tower Hill,39.3868,-88.9592,588
Raritan,40.6960,-90.8254,124
Seatonville,41.3647,-89.2740,301
Romeoville,41.6317,-88.1000,39632
Matteson,41.5095,-87.7468,19418
Stone Park,41.9033,-87.8806,4892
Garden Prairie,42.2534,-88.7178,
Roachtown,38.4631,-90.0409,
Loami,39.6746,-89.8476,752
Sadorus,39.9669,-88.3451,403
Palos Park,41.6682,-87.8885,4826
Cottonwood,37.8892,-88.2131,
Elco,37.3006,-89.2659,
Carbon Hill,41.2970,-88.2999,338
Carlyle,38.6218,-89.3733,4179
Paris,39.6148,-87.6904,8431
New Athens,38.3188,-89.8743,1922
Goodfield,40.6251,-89.2694,981
Evergreen Park,41.7213,-87.7013,19542
Worth,41.6877,-87.7916,10661
Arenzville,39.8804,-90.3706,377
Rondout,42.2800,-87.8953,
Deer Creek,40.6292,-89.3314,672
Homer,40.0329,-87.9578,1171
Norridge,41.9637,-87.8231,14437
Buffalo Grove,42.1673,-87.9616,41226
Loraine,40.1525,-91.2217,303
Sammons Point,41.0309,-87.8584,267
Creve Coeur,40.6422,-89.5987,5194
Gorham,37.7151,-89.4831,226
Warrensburg,39.9318,-89.0619,1142
Gladstone,40.8639,-90.9568,269
Chadwick,42.0142,-89.8885,523
Millstadt,38.4591,-90.0837,3460
Floraville,38.3763,-90.0552,
Humboldt,39.6047,-88.3200,424
Ipava,40.3526,-90.3234,435
Sullivan,39.5953,-88.6085,4586
Manteno,41.2505,-87.8442,9021
Little York,41.0107,-90.7462,318
Camden,40.1528,-90.7733,80
Shelbyville,39.4096,-88.8005,4823
Jerome,39.7677,-89.6786,1607
Burnham,41.6375,-87.5445,4159
Gulfport,40.8076,-91.0845,50
Sparta,38.1513,-89.7185,4083
North Aurora,41.8083,-88.3413,18245
Wapella,40.2216,-88.9613,535
Evansville,38.0889,-89.9322,660
Cullom,40.8783,-88.2699,524
Durand,42.4341,-89.3265,1400
Aurora,41.7638,-88.2901,200965
Macomb,40.4721,-90.6818,18889
Harvard,42.4297,-88.6212,9659
Hoffman Estates,42.0638,-88.1463,51567
Rockford,42.2598,-89.0641,285562
Waverly,39.5926,-89.9523,1230
Kenney,40.0979,-89.0861,315
Carlinville,39.2774,-89.8762,5584
Anchor,40.5683,-88.5383,141
Sugar Grove,41.7758,-88.4480,9830
Round Lake Park,42.3309,-88.0750,7704
Modesto,39.4789,-89.9803,178
Campus,41.0246,-88.3074,158
Lancaster,38.5478,-87.8653,
Hettick,39.3557,-90.0372,171
Patton,38.4770,-87.7536,
Woodson,39.6274,-90.2254,490
South Chicago Heights,41.4831,-87.6370,4085
Mount Carmel,38.4190,-87.7695,6987
Stockland,40.6145,-87.5928,
Glen Carbon,38.7581,-89.9839,12985
Monmouth,40.9142,-90.6419,9293
Inverness,42.1153,-88.1019,7508
Brooklyn,38.6544,-90.1679,711
Mount Prospect,42.0653,-87.9370,53930
Mansfield,40.2121,-88.5096,865
Fulton,41.8647,-90.1576,3312
Sunfield,38.0645,-89.2401,
Hookdale,38.8264,-89.3115,
Germantown,38.5552,-89.5412,1279
Benson,40.8505,-89.1210,410
Flora,38.6689,-88.4760,4690
Round Lake Beach,42.3791,-88.0811,284607
Brocton,39.7155,-87.9335,295
Wellington,40.5404,-87.6796,222
Bethany,39.6445,-88.7409,1275
Divernon,39.5698,-89.6539,1130
Livingston,38.9682,-89.7642,820
Richview,38.3757,-89.1805,239
Saint Peter,38.8675,-88.8506,350
Kampsville,39.2971,-90.6127,311
Westville,40.0440,-87.6389,3039
Atkinson,41.4154,-90.0083,953
Darwin,39.2834,-87.6120,
Le Roy,40.3395,-88.7629,3301
Staunton,39.0117,-89.7904,5950
Barrington Woods,42.1522,-88.0559,
Dahlgren,38.1982,-88.6846,507
Mulkeytown,37.9721,-89.1111,
Alma,38.7231,-88.9119,309
Forest Lake,42.2103,-88.0532,
Fox Lake Hills,42.4128,-88.1271,
Eureka,40.7147,-89.2776,5614
Mitchell,38.7631,-90.0814,
Whittington,38.0892,-88.9028,
Naplate,41.3323,-88.8779,476
Barnhill,38.2845,-88.3642,
Farmersville,39.4427,-89.6525,689
Broadwell,40.0668,-89.4428,138
Cooksville,40.5425,-88.7145,179
Bannockburn,42.1932,-87.8694,1579
Bloomington,40.4757,-88.9705,134892
Milford,40.6254,-87.6903,1208
Bellevue,40.6877,-89.6733,1962
Lake in the Hills,42.1913,-88.3478,28936
Beardstown,39.9996,-90.4181,5951
Summum,40.2678,-90.2785,
Victoria,41.0333,-90.0951,296
Dorsey,38.9737,-90.0015,
Harmon,41.7193,-89.5562,113
Country Club Hills,41.5638,-87.7246,16564
Washburn,40.9203,-89.2918,1098
Bush,37.8427,-89.1295,270
Western Springs,41.8022,-87.9006,13479
Nelson,41.7962,-89.6036,161
Olney,38.7286,-88.0841,9002
Jamaica,39.9911,-87.8067,
Des Plaines,42.0344,-87.9008,58193
Lake Fork,39.9706,-89.3501,
Wyanet,41.3606,-89.5831,943
Roxana,38.8315,-90.0465,1465
Bull Valley,42.3223,-88.3634,1102
West Brooklyn,41.6928,-89.1473,134
Ruma,38.1306,-90.0003,309
Mason,38.9537,-88.6259,337
Palatine,42.1181,-88.0430,68644
Belvidere,42.2544,-88.8646,25181
McCormick,37.5506,-88.6706,
La Prairie,40.1470,-91.0025,46
Troy Grove,41.4657,-89.0815,241
Chrisman,39.8044,-87.6752,1246
Heritage Lake,40.5454,-89.3309,
Bryant,40.4655,-90.0948,215
Niantic,39.8544,-89.1649,666
Baker,41.5556,-88.8112,
Cary,42.2128,-88.2491,17885
Chester,37.9199,-89.8259,8378
Norris City,37.9789,-88.3279,1211
Rushville,40.1199,-90.5666,2972
Darien,41.7447,-87.9823,22061
Aledo,41.1983,-90.7445,3490
Altona,41.1150,-90.1648,506
Roselle,41.9807,-88.0862,22794
Cornell,40.9922,-88.7294,448
Greenville,38.8866,-89.3896,6738
Woodstock,42.3102,-88.4356,25833
Marseilles,41.3099,-88.6850,4690
Dundas,38.8350,-88.0850,
Bingham,39.1122,-89.2137,81
Cisne,38.5137,-88.4371,662
Lawrence,42.4411,-88.6412,
Ramsey,39.1443,-89.1105,1015
North Henderson,41.0904,-90.4748,176
Jamesburg,40.2623,-87.7489,
Mahomet,40.1884,-88.3908,12941
Bradford,41.1773,-89.6582,693
Shipman,39.1203,-90.0452,599
Detroit,39.6201,-90.6760,79
Lake Forest,42.2380,-87.8596,19612
North Chicago,42.3172,-87.8596,29842
Tovey,39.5883,-89.4486,486
Highland,38.7605,-89.6808,11421
Pingree Grove,42.0857,-88.4362,8165
Buffalo Prairie,41.3384,-90.8549,
Golf,42.0586,-87.7850,498
Pittwood,40.8609,-87.7295,
Armington,40.3398,-89.3143,325
Hebron,42.4646,-88.4343,1200
Monroe Center,42.1005,-88.9944,440
Coleta,41.9027,-89.8002,157
East Brooklyn,41.1726,-88.2662,100
Rockbridge,39.2693,-90.2066,159
Central City,38.5483,-89.1284,1132
Papineau,40.9673,-87.7161,157
Cortland,41.9255,-88.6794,4336
Grayslake,42.3405,-88.0339,20957
Mount Clare,39.1002,-89.8254,264
Greenup,39.2483,-88.1599,1490
Geneva,41.8833,-88.3243,22010
Collison,40.2250,-87.8039,
Prestbury,41.7847,-88.4225,
Vergennes,37.9013,-89.3398,285
Minonk,40.9104,-89.0381,2006
Banner,40.5126,-89.9156,185
Jacksonville,39.7292,-90.2320,21512
Milton,39.5645,-90.6502,264
Lost Nation,41.9124,-89.3689,
Barrington,42.1515,-88.1281,10297
Fox Lake,42.4238,-88.1843,10554
Kincaid,39.5868,-89.4166,1410
Steward,41.8493,-89.0149,242
Payson,39.8171,-91.2444,1003
Winthrop Harbor,42.4805,-87.8291,6745
O'Fallon,38.5976,-89.9156,29272
Olive Branch,37.1755,-89.3518,
Dover,41.4340,-89.3959,160
Abingdon,40.8039,-90.4009,3191
Girard,39.4466,-89.7821,2015
Cabery,40.9958,-88.2037,248
Vermilion,39.5800,-87.5877,207
Weldon,40.1216,-88.7496,418
Elwood,41.4072,-88.1273,2265
Joy,41.1969,-90.8788,388
Oreana,39.9369,-88.8695,824
Earlville,41.5880,-88.9229,1610
Pine Mountain Valley,32.7987,-84.8233,
Blackwells,33.9948,-84.5180,
Godwinsville,32.1357,-83.1271,
Madras,33.4401,-84.7422,
Milner,33.1178,-84.1926,632
Eatonton,33.3258,-83.3886,3959
Bushnell,31.5602,-82.9599,
Richland,32.0885,-84.6625,1485
Edison,31.5608,-84.7374,1468
Faceville,30.7532,-84.6399,
Lookout Mountain,34.9664,-85.3622,1569
Plainville,34.4053,-85.0312,319
Blakely,31.3827,-84.9228,3443
Cadley,33.5337,-82.6596,
Fort Valley,32.5521,-83.8819,9515
Sumner,31.5103,-83.7369,404
Appling,33.5588,-82.3183,
Eulonia,31.5333,-81.4270,
Rayle,33.7902,-82.9031,186
Lake City,33.6064,-84.3411,2808
Ephesus,33.4070,-85.2596,423
Buford,34.1185,-83.9917,14868
Payne,32.8519,-83.6794,199
Ranger,34.5012,-84.7111,134
Richmond Hill,31.9203,-81.3124,12632
Tallulah Falls,34.7258,-83.3816,168
Modoc,32.6557,-82.3093,
Normantown,32.3063,-82.3696,
Atlanta,33.7626,-84.4228,5228750
Potterville,32.5146,-84.1174,
Uvalda,32.0371,-82.5080,584
Holland,34.3520,-85.3725,
Montrose,32.5595,-83.1535,209
Noonday,34.0620,-84.5213,
Lakeland,31.0410,-83.0748,2810
McKinnon,31.4252,-81.9268,
Boykin,31.1017,-84.6848,
Gloster,33.9098,-84.0652,
Haddock,33.0326,-83.4291,
Veal,33.4359,-85.2302,
Mount Bethel,33.9662,-84.4113,
Vesta,33.9565,-82.9385,
Hagan,32.1536,-81.9305,983
Jersey,33.7177,-83.8001,144
Union Point,33.6177,-83.0756,1766
Dickey,31.5571,-84.6602,
Rentz,32.3835,-82.9917,287
Pitts,31.9462,-83.5418,302
Arabi,31.8282,-83.7302,567
Lakeview,34.9777,-85.2539,
Arnoldsville,33.9103,-83.2180,357
White Sulphur Springs,32.9079,-84.8033,
Godfrey,33.4535,-83.5049,
Moxley,32.9196,-82.3912,
Pineview,32.1084,-83.5030,503
Sugar Hill,34.1082,-84.0560,23180
Rex,33.5921,-84.2699,
Deenwood,31.2477,-82.3677,
Flemington,31.8506,-81.5604,723
Barwick,30.8933,-83.7391,378
Howard,32.5982,-84.3786,
Coosa,34.2545,-85.3544,
Allentown,32.5855,-83.2273,158
Crawfordville,33.5545,-82.8965,505
Satolah,34.9904,-83.1929,
Durand,32.9171,-84.7738,
Swainsboro,32.5866,-82.3345,7684
Collins,32.1793,-82.1103,573
Abbeville,31.9925,-83.3068,2789
Townsend,31.5394,-81.5226,
Morganville,34.9365,-85.4536,
Tunnel Hill,34.8477,-85.0408,872
Martinez,33.5209,-82.0985,
Waleska,34.3171,-84.5505,890
Saint Marks,33.1254,-84.8210,
Cherry Log,34.7864,-84.3839,
Walnut Grove,33.7455,-83.8503,1395
Gum Branch,31.8368,-81.6839,254
Avera,33.1934,-82.5288,226
Hamilton,32.7648,-84.8752,1111
Enigma,31.4076,-83.3290,1330
Henderson,32.3413,-83.7893,
Wrens,33.2069,-82.3878,1998
Rock Spring,34.8242,-85.2427,
West Green,31.6130,-82.7346,
Winokur,31.0383,-82.0201,
Gracewood,33.3726,-82.0321,
Toccoa,34.5807,-83.3256,10647
North Druid Hills,33.8182,-84.3255,
Sylvester,31.5300,-83.8338,6350
Dixie Union,31.3394,-82.4632,
Cedartown,34.0224,-85.2480,12744
Crabapple,34.0901,-84.3385,
Rest Haven,34.1337,-83.9760,66
Calvary,30.7225,-84.3541,
Newton,31.3172,-84.3376,600
Wrightsville,32.7265,-82.7197,5750
Hoboken,31.1813,-82.1313,529
Oakdale,33.8187,-84.4977,
Gibson,33.2334,-82.5959,651
Webb,34.0973,-84.2594,
Cochran,32.3875,-83.3523,6024
Lyons,32.2052,-82.3215,4297
Moultrie,31.1592,-83.7708,18536
Vernonburg,31.9638,-81.1257,125
Grayson,33.8900,-83.9574,4195
Milledgeville,33.0874,-83.2414,31254
Baldwin,34.4864,-83.5493,3323
Metter,32.3959,-82.0625,3518
Pooler,32.1043,-81.2568,23816
Dexter,32.4331,-83.0595,561
Coal Mountain,34.2715,-84.1007,
Tarboro,31.0177,-81.8054,
Haralson,33.2285,-84.5690,187
Emory,33.7890,-84.3208,
Chicopee,34.2534,-83.8435,
Canton,34.2469,-84.4902,27936
Claxton,32.1614,-81.9094,3500
Vidalia,32.2134,-82.4035,13456
Acree,31.5555,-83.9960,
Lincoln Park,32.8674,-84.3348,
Weber,31.2371,-83.1399,
Acworth,34.0565,-84.6708,22698
Ashburn,31.7096,-83.6528,3982
Hazlehurst,31.8651,-82.5994,4516
Buena Vista,32.3188,-84.5177,2096
Johns Creek,34.0333,-84.2027,84350
Hortense,31.3366,-81.9562,
Mountain View,33.6418,-84.3902,
Whigham,30.8845,-84.3247,469
Tiger,34.8458,-83.4330,409
Cadwell,32.3396,-83.0420,525
Valdosta,30.8503,-83.2789,79294
Guyton,32.3410,-81.4226,1955
Dames Ferry,33.0221,-83.7249,
Towns,32.0043,-82.7546,
Springvale,31.8282,-84.8796,
Junction City,32.6032,-84.4573,161
Shellman Bluff,31.5727,-81.3232,
Irwinton,32.8108,-83.1737,553
Chatsworth,34.7808,-84.7835,4300
Vinings,33.8608,-84.4686,
Gumlog,34.4953,-83.0975,
Hatley,31.8993,-83.6132,
Doles,31.6993,-83.8852,
Lavonia,34.4345,-83.1082,2161
Huber,32.7043,-83.5563,
Norcross,33.9378,-84.2065,16845
Morrow,33.5816,-84.3391,7473
Emerson,34.1303,-84.7485,1594
Millhaven,32.9338,-81.6496,
Byron,32.6475,-83.7540,5170
Statesboro,32.4376,-81.7750,40090
Shingler,31.5782,-83.7846,
Glennville,31.9382,-81.9305,4509
Tyrone,33.4755,-84.5940,7336
Culverton,33.3085,-82.8951,
Stovall,32.9610,-84.8519,
Elmodel,31.3457,-84.4724,
Round Oak,33.1110,-83.6152,
Dunwoody,33.9418,-84.3122,49609
Hartwell,34.3501,-82.9287,5883
Excelsior,32.3135,-81.9660,
Centerville,32.6341,-83.6853,7716
Zebulon,33.0944,-84.3424,1173
Sharon,33.5601,-82.7949,131
Denton,31.7221,-82.6968,249
Wayside,33.0612,-83.6049,
Coolidge,31.0113,-83.8660,524
Donalsonville,31.0404,-84.8792,2629
Gordy,31.4805,-83.8799,
Peachtree City,33.3943,-84.5711,35262
Calhoun,34.4927,-84.9395,33029
Inman,33.3854,-84.4119,
Whitesburg,33.4928,-84.9137,610
Chauncey,32.1059,-83.0645,329
Chula,31.5496,-83.5474,
Cornelia,34.5164,-83.5308,19046
Coleman,31.6716,-84.8902,
Ellijay,34.6912,-84.4840,3712
Cataula,32.6554,-84.8685,
Williamson,33.1782,-84.3600,465
Raymond,33.3387,-84.7147,
Phelps,34.6981,-84.9833,
Gresham Park,33.7053,-84.3155,
Locust Grove,33.3436,-84.1067,6715
Remerton,30.8441,-83.3086,1101
Clayton,34.8775,-83.4019,3706
Carrollton,33.5818,-85.0837,47140
Chickamauga,34.8744,-85.2890,3144
Summerville,34.4788,-85.3491,10478
Ohoopee,32.1802,-82.2196,
Ellaville,32.2380,-84.3089,1867
Byromville,32.2018,-83.9073,522
Alpharetta,34.0704,-84.2739,65799
Tarrytown,32.3187,-82.5595,85
Apalachee,33.6865,-83.4310,
Talbotton,32.6773,-84.5406,856
Willacoochee,31.3358,-83.0446,1375
Snellville,33.8560,-84.0038,19738
Sumac,34.8837,-84.7994,
East Ellijay,34.6759,-84.4760,570
Barnesville,33.0511,-84.1526,6908
Pine Mountain,32.8524,-84.8531,1374
Duluth,34.0054,-84.1493,29463
Braselton,34.1086,-83.8126,10947
Howell,30.8277,-83.0538,
Sea Island,31.1836,-81.3498,
Martin,34.4856,-83.1984,378
Oak Park,32.3822,-82.3153,475
Ellenwood,33.6101,-84.2880,
